,date,store_id,sku,initial_inventory,arriving_inventory,transit_inventory,ending_inventory,average_inventory,actual_monthly_demand,projected_demand_3m,units_sold,stockout_units,fill_rate,ordered_qty,holding_cost_per_unit,pricce,unit_cost,holding_cost,held_inventory_unit_cost,total_cost,revenue,cogs,gross_profit,net_profit,stockout_profit_loss,model
2676,2015-07-01,CA_1,FOODS_3_085,13,20,21,13,13.0,20,76,20,0,100.0,22,0.1192,2.98,0.596,1.5496,7.747999999999999,9.2976,59.6,11.92,47.68,38.382400000000004,0.0,prediction
2677,2015-08-01,CA_1,FOODS_3_085,13,21,22,12,12.5,22,81,22,0,100.0,25,0.1192,2.98,0.596,1.4304000000000001,7.151999999999999,8.5824,65.56,13.112,52.448,43.8656,0.0,prediction
2678,2015-09-01,CA_1,FOODS_3_085,12,22,25,7,9.5,27,90,27,0,100.0,31,0.1192,2.98,0.596,0.8344,4.172,5.006399999999999,80.46,16.092,64.368,59.361599999999996,0.0,prediction
2679,2015-10-01,CA_1,FOODS_3_085,7,25,31,3,5.0,29,92,29,0,100.0,29,0.1192,2.98,0.596,0.35760000000000003,1.7879999999999998,2.1456,86.42,17.284,69.136,66.9904,0.0,prediction
2680,2015-11-01,CA_1,FOODS_3_085,3,31,29,9,6.0,25,82,25,0,100.0,19,0.1192,2.98,0.596,1.0728,5.364,6.4368,74.5,14.899999999999999,59.6,53.1632,0.0,prediction
2681,2015-12-01,CA_1,FOODS_3_085,9,29,19,17,13.0,21,81,21,0,100.0,24,0.1192,2.98,0.596,2.0264,10.132,12.1584,62.58,12.516,50.064,37.9056,0.0,prediction
2682,2015-04-01,CA_1,FOODS_3_087,471,0,0,332,401.5,139,491,139,0,100.0,20,0.1,2.5,0.5,33.2,166.0,199.2,347.5,69.5,278.0,78.80000000000001,0.0,prediction
2683,2015-05-01,CA_1,FOODS_3_087,332,0,20,165,248.5,167,524,167,0,100.0,172,0.1,2.5,0.5,16.5,82.5,99.0,417.5,83.5,334.0,235.0,0.0,prediction
2684,2015-06-01,CA_1,FOODS_3_087,165,20,172,44,104.5,141,494,141,0,100.0,137,0.1,2.5,0.5,4.4,22.0,26.4,352.5,70.5,282.0,255.6,0.0,prediction
2685,2015-07-01,CA_1,FOODS_3_087,44,172,137,44,44.0,172,567,172,0,100.0,214,0.1,2.5,0.5,4.4,22.0,26.4,430.0,86.0,344.0,317.6,0.0,prediction
2686,2015-08-01,CA_1,FOODS_3_087,44,137,214,0,22.0,202,588,181,21,89.60396039603961,193,0.1,2.5,0.5,0.0,0.0,0.0,452.5,90.5,362.0,362.0,42.0,prediction
2687,2015-09-01,CA_1,FOODS_3_087,0,214,193,52,26.0,162,512,162,0,100.0,105,0.1,2.5,0.5,5.2,26.0,31.2,405.0,81.0,324.0,292.8,0.0,prediction
2688,2015-10-01,CA_1,FOODS_3_087,52,193,105,115,83.5,130,467,130,0,100.0,117,0.1,2.5,0.5,11.5,57.5,69.0,325.0,65.0,260.0,191.0,0.0,prediction
2689,2015-11-01,CA_1,FOODS_3_087,115,105,117,87,101.0,133,464,133,0,100.0,127,0.1,2.5,0.5,8.700000000000001,43.5,52.2,332.5,66.5,266.0,213.8,0.0,prediction
2690,2015-12-01,CA_1,FOODS_3_087,87,117,127,114,100.5,90,457,90,0,100.0,126,0.1,2.5,0.5,11.4,57.0,68.4,225.0,45.0,180.0,111.6,0.0,prediction
2691,2015-04-01,CA_1,FOODS_3_089,144,0,0,101,122.5,43,154,43,0,100.0,10,0.04000000000000001,1.0,0.2,4.040000000000001,20.200000000000003,24.240000000000002,43.0,8.6,34.4,10.159999999999997,0.0,prediction
2692,2015-05-01,CA_1,FOODS_3_089,101,0,10,77,89.0,24,144,24,0,100.0,33,0.04000000000000001,1.0,0.2,3.0800000000000005,15.4,18.48,24.0,4.800000000000001,19.2,0.7199999999999989,0.0,prediction
2693,2015-06-01,CA_1,FOODS_3_089,77,10,33,51,64.0,36,156,36,0,100.0,36,0.04000000000000001,1.0,0.2,2.0400000000000005,10.200000000000001,12.240000000000002,36.0,7.2,28.8,16.56,0.0,prediction
2694,2015-07-01,CA_1,FOODS_3_089,51,33,36,32,41.5,52,162,52,0,100.0,42,0.04000000000000001,1.0,0.2,1.2800000000000002,6.4,7.680000000000001,52.0,10.4,41.6,33.92,0.0,prediction
2695,2015-08-01,CA_1,FOODS_3_089,32,36,42,24,28.0,44,152,44,0,100.0,42,0.04000000000000001,1.0,0.2,0.9600000000000002,4.800000000000001,5.760000000000001,44.0,8.8,35.2,29.44,0.0,prediction
2696,2015-09-01,CA_1,FOODS_3_089,24,42,42,33,28.5,33,150,33,0,100.0,42,0.04000000000000001,1.0,0.2,1.3200000000000003,6.6000000000000005,7.920000000000001,33.0,6.6000000000000005,26.4,18.479999999999997,0.0,prediction
2697,2015-10-01,CA_1,FOODS_3_089,33,42,42,25,29.0,50,118,50,0,100.0,1,0.04000000000000001,1.0,0.2,1.0000000000000002,5.0,6.0,50.0,10.0,40.0,34.0,0.0,prediction
2698,2015-11-01,CA_1,FOODS_3_089,25,42,1,35,30.0,32,141,32,0,100.0,73,0.04000000000000001,1.0,0.2,1.4000000000000004,7.0,8.4,32.0,6.4,25.6,17.200000000000003,0.0,prediction
2699,2015-12-01,CA_1,FOODS_3_089,35,1,73,2,18.5,34,121,34,0,100.0,12,0.04000000000000001,1.0,0.2,0.08000000000000002,0.4,0.48000000000000004,34.0,6.800000000000001,27.2,26.72,0.0,prediction
2700,2015-04-01,CA_1,FOODS_3_092,207,0,0,146,176.5,61,287,61,0,100.0,80,0.1592,3.98,0.796,23.2432,116.21600000000001,139.4592,242.78,48.556000000000004,194.224,54.76479999999998,0.0,prediction
2701,2015-05-01,CA_1,FOODS_3_092,146,0,80,85,115.5,61,243,61,0,100.0,17,0.1592,3.98,0.796,13.532,67.66,81.192,242.78,48.556000000000004,194.224,113.032,0.0,prediction
2702,2015-06-01,CA_1,FOODS_3_092,85,80,17,112,98.5,53,221,53,0,100.0,39,0.1592,3.98,0.796,17.8304,89.152,106.9824,210.94,42.188,168.752,61.76960000000001,0.0,prediction
2703,2015-07-01,CA_1,FOODS_3_092,112,17,39,50,81.0,79,262,79,0,100.0,94,0.1592,3.98,0.796,7.960000000000001,39.800000000000004,47.760000000000005,314.42,62.884,251.536,203.776,0.0,prediction
2704,2015-08-01,CA_1,FOODS_3_092,50,39,94,21,35.5,68,229,68,0,100.0,46,0.1592,3.98,0.796,3.3432000000000004,16.716,20.0592,270.64,54.128,216.512,196.4528,0.0,prediction
2705,2015-09-01,CA_1,FOODS_3_092,21,94,46,57,39.0,58,242,58,0,100.0,81,0.1592,3.98,0.796,9.0744,45.372,54.4464,230.84,46.168,184.672,130.2256,0.0,prediction
2706,2015-10-01,CA_1,FOODS_3_092,57,46,81,39,48.0,64,232,64,0,100.0,48,0.1592,3.98,0.796,6.2088,31.044,37.2528,254.72,50.944,203.776,166.5232,0.0,prediction
2707,2015-11-01,CA_1,FOODS_3_092,39,81,48,59,49.0,61,211,61,0,100.0,43,0.1592,3.98,0.796,9.392800000000001,46.964000000000006,56.35680000000001,242.78,48.556000000000004,194.224,137.86719999999997,0.0,prediction
2708,2015-12-01,CA_1,FOODS_3_092,59,48,43,44,51.5,63,211,63,0,100.0,61,0.1592,3.98,0.796,7.0048,35.024,42.028800000000004,250.74,50.148,200.592,158.5632,0.0,prediction
2709,2015-04-01,CA_1,FOODS_3_094,138,0,0,95,116.5,43,117,43,0,100.0,0,0.1192,2.98,0.596,11.324,56.62,67.944,128.14,25.628,102.51199999999999,34.567999999999984,0.0,prediction
2710,2015-05-01,CA_1,FOODS_3_094,95,0,0,49,72.0,46,135,46,0,100.0,40,0.1192,2.98,0.596,5.8408,29.203999999999997,35.044799999999995,137.08,27.416,109.66400000000002,74.61920000000002,0.0,prediction
2711,2015-06-01,CA_1,FOODS_3_094,49,0,40,5,27.0,44,138,44,0,100.0,49,0.1192,2.98,0.596,0.596,2.98,3.576,131.12,26.224,104.896,101.32000000000001,0.0,prediction
2712,2015-07-01,CA_1,FOODS_3_094,5,40,49,11,8.0,34,121,34,0,100.0,27,0.1192,2.98,0.596,1.3112,6.556,7.8672,101.32,20.264,81.056,73.1888,0.0,prediction
2713,2015-08-01,CA_1,FOODS_3_094,11,49,27,21,16.0,39,118,39,0,100.0,31,0.1192,2.98,0.596,2.5032,12.516,15.0192,116.22,23.244,92.976,77.9568,0.0,prediction
2714,2015-09-01,CA_1,FOODS_3_094,21,27,31,19,20.0,29,105,29,0,100.0,26,0.1192,2.98,0.596,2.2648,11.324,13.588799999999999,86.42,17.284,69.136,55.5472,0.0,prediction
2715,2015-10-01,CA_1,FOODS_3_094,19,31,26,17,18.0,33,101,33,0,100.0,25,0.1192,2.98,0.596,2.0264,10.132,12.1584,98.34,19.668,78.672,66.5136,0.0,prediction
2716,2015-11-01,CA_1,FOODS_3_094,17,26,25,20,18.5,23,93,23,0,100.0,25,0.1192,2.98,0.596,2.384,11.92,14.304,68.54,13.708,54.83200000000001,40.528000000000006,0.0,prediction
2717,2015-12-01,CA_1,FOODS_3_094,20,25,25,26,23.0,19,88,19,0,100.0,18,0.1192,2.98,0.596,3.0992,15.495999999999999,18.5952,56.62,11.324,45.296,26.7008,0.0,prediction
2718,2015-04-01,CA_1,FOODS_3_095,34,0,0,24,29.0,10,71,10,0,100.0,37,0.19920000000000004,4.98,0.9960000000000001,4.780800000000001,23.904000000000003,28.684800000000003,49.800000000000004,9.96,39.84,11.1552,0.0,prediction
2719,2015-05-01,CA_1,FOODS_3_095,24,0,37,11,17.5,13,99,13,0,100.0,38,0.19920000000000004,4.98,0.9960000000000001,2.1912000000000003,10.956000000000001,13.147200000000002,64.74000000000001,12.948000000000002,51.79200000000001,38.644800000000004,0.0,prediction
2720,2015-06-01,CA_1,FOODS_3_095,11,37,38,37,24.0,11,103,11,0,100.0,17,0.19920000000000004,4.98,0.9960000000000001,7.370400000000002,36.852000000000004,44.22240000000001,54.78,10.956000000000001,43.824,-0.3984000000000094,0.0,prediction
2721,2015-07-01,CA_1,FOODS_3_095,37,38,17,60,48.5,15,108,15,0,100.0,16,0.19920000000000004,4.98,0.9960000000000001,11.952000000000002,59.760000000000005,71.712,74.7,14.940000000000001,59.760000000000005,-11.951999999999998,0.0,prediction
2722,2015-08-01,CA_1,FOODS_3_095,60,17,16,61,60.5,16,115,16,0,100.0,22,0.19920000000000004,4.98,0.9960000000000001,12.151200000000003,60.75600000000001,72.90720000000002,79.68,15.936000000000002,63.74400000000001,-9.16320000000001,0.0,prediction
2723,2015-09-01,CA_1,FOODS_3_095,61,16,22,72,66.5,5,123,5,0,100.0,24,0.19920000000000004,4.98,0.9960000000000001,14.342400000000003,71.712,86.0544,24.900000000000002,4.98,19.92,-66.1344,0.0,prediction
2724,2015-10-01,CA_1,FOODS_3_095,72,22,24,84,78.0,10,92,10,0,100.0,0,0.19920000000000004,4.98,0.9960000000000001,16.732800000000005,83.66400000000002,100.39680000000001,49.800000000000004,9.96,39.84,-60.55680000000001,0.0,prediction
2725,2015-11-01,CA_1,FOODS_3_095,84,24,0,59,71.5,49,140,49,0,100.0,32,0.19920000000000004,4.98,0.9960000000000001,11.752800000000002,58.764,70.5168,244.02,48.804,195.216,124.6992,0.0,prediction
2726,2015-12-01,CA_1,FOODS_3_095,59,0,32,0,29.5,62,123,59,3,95.16129032258065,32,0.19920000000000004,4.98,0.9960000000000001,0.0,0.0,0.0,293.82000000000005,58.764,235.05600000000004,235.05600000000004,11.952000000000002,prediction
2727,2015-04-01,CA_1,FOODS_3_096,66,0,0,47,56.5,19,103,19,0,100.0,37,0.18320000000000003,4.58,0.916,8.610400000000002,43.052,51.662400000000005,87.02,17.404,69.616,17.953599999999994,0.0,prediction
2728,2015-05-01,CA_1,FOODS_3_096,47,0,37,6,26.5,41,119,41,0,100.0,35,0.18320000000000003,4.58,0.916,1.0992000000000002,5.496,6.5952,187.78,37.556000000000004,150.224,143.62879999999998,0.0,prediction
2729,2015-06-01,CA_1,FOODS_3_096,6,37,35,32,19.0,11,96,11,0,100.0,18,0.18320000000000003,4.58,0.916,5.862400000000001,29.312,35.174400000000006,50.38,10.076,40.304,5.129599999999996,0.0,prediction
2730,2015-07-01,CA_1,FOODS_3_096,32,35,18,27,29.5,40,170,40,0,100.0,85,0.18320000000000003,4.58,0.916,4.946400000000001,24.732,29.6784,183.2,36.64,146.56,116.8816,0.0,prediction
2731,2015-08-01,CA_1,FOODS_3_096,27,18,85,28,27.5,17,114,17,0,100.0,0,0.18320000000000003,4.58,0.916,5.129600000000001,25.648,30.7776,77.86,15.572000000000001,62.288,31.510399999999997,0.0,prediction
2732,2015-09-01,CA_1,FOODS_3_096,28,85,0,87,57.5,26,120,26,0,100.0,7,0.18320000000000003,4.58,0.916,15.938400000000003,79.69200000000001,95.63040000000001,119.08,23.816000000000003,95.264,-0.36640000000001294,0.0,prediction
2733,2015-10-01,CA_1,FOODS_3_096,87,0,7,42,64.5,45,124,45,0,100.0,30,0.18320000000000003,4.58,0.916,7.694400000000002,38.472,46.1664,206.1,41.22,164.88,118.71359999999999,0.0,prediction
2734,2015-11-01,CA_1,FOODS_3_096,42,7,30,0,21.0,56,168,49,7,87.5,89,0.18320000000000003,4.58,0.916,0.0,0.0,0.0,224.42000000000002,44.884,179.536,179.536,25.648000000000003,prediction
2735,2015-12-01,CA_1,FOODS_3_096,0,30,89,0,0.0,34,136,30,4,88.23529411764706,17,0.18320000000000003,4.58,0.916,0.0,0.0,0.0,137.4,27.48,109.92,109.92,14.656,prediction
2736,2015-04-01,CA_1,FOODS_3_098,84,0,0,59,71.5,25,126,25,0,100.0,42,0.18320000000000003,4.58,0.916,10.808800000000002,54.044000000000004,64.8528,114.5,22.900000000000002,91.6,26.747199999999992,0.0,prediction
2737,2015-05-01,CA_1,FOODS_3_098,59,0,42,32,45.5,27,104,27,0,100.0,3,0.18320000000000003,4.58,0.916,5.862400000000001,29.312,35.174400000000006,123.66,24.732,98.928,63.75359999999999,0.0,prediction
2738,2015-06-01,CA_1,FOODS_3_098,32,42,3,58,45.0,16,102,16,0,100.0,25,0.18320000000000003,4.58,0.916,10.625600000000002,53.128,63.753600000000006,73.28,14.656,58.624,-5.1296000000000035,0.0,prediction
2739,2015-07-01,CA_1,FOODS_3_098,58,3,25,18,38.0,43,136,43,0,100.0,50,0.18320000000000003,4.58,0.916,3.2976000000000005,16.488,19.7856,196.94,39.388,157.552,137.7664,0.0,prediction
2740,2015-08-01,CA_1,FOODS_3_098,18,25,50,28,23.0,15,129,15,0,100.0,36,0.18320000000000003,4.58,0.916,5.129600000000001,25.648,30.7776,68.7,13.74,54.96,24.1824,0.0,prediction
2741,2015-09-01,CA_1,FOODS_3_098,28,50,36,56,42.0,22,114,22,0,100.0,0,0.18320000000000003,4.58,0.916,10.259200000000002,51.296,61.5552,100.76,20.152,80.608,19.052800000000005,0.0,prediction
2742,2015-10-01,CA_1,FOODS_3_098,56,36,0,42,49.0,50,124,50,0,100.0,32,0.18320000000000003,4.58,0.916,7.694400000000002,38.472,46.1664,229.0,45.800000000000004,183.2,137.03359999999998,0.0,prediction
2743,2015-11-01,CA_1,FOODS_3_098,42,0,32,0,21.0,49,170,42,7,85.71428571428571,96,0.18320000000000003,4.58,0.916,0.0,0.0,0.0,192.36,38.472,153.888,153.888,25.648000000000003,prediction
2744,2015-12-01,CA_1,FOODS_3_098,0,32,96,0,0.0,36,121,32,4,88.88888888888889,0,0.18320000000000003,4.58,0.916,0.0,0.0,0.0,146.56,29.312,117.248,117.248,14.656,prediction
2745,2015-04-01,CA_1,FOODS_3_102,196,0,0,133,164.5,63,228,63,0,100.0,32,0.0792,1.98,0.396,10.533600000000002,52.668,63.2016,124.74,24.948,99.792,36.5904,0.0,prediction
2746,2015-05-01,CA_1,FOODS_3_102,133,0,32,87,110.0,46,203,46,0,100.0,38,0.0792,1.98,0.396,6.8904000000000005,34.452,41.3424,91.08,18.216,72.864,31.521600000000007,0.0,prediction
2747,2015-06-01,CA_1,FOODS_3_102,87,32,38,90,88.5,29,157,29,0,100.0,0,0.0792,1.98,0.396,7.128000000000001,35.64,42.768,57.42,11.484,45.936,3.1679999999999993,0.0,prediction
2748,2015-07-01,CA_1,FOODS_3_102,90,38,0,66,78.0,62,202,62,0,100.0,74,0.0792,1.98,0.396,5.227200000000001,26.136000000000003,31.363200000000003,122.76,24.552,98.208,66.84479999999999,0.0,prediction
2749,2015-08-01,CA_1,FOODS_3_102,66,0,74,23,44.5,43,167,43,0,100.0,27,0.0792,1.98,0.396,1.8216,9.108,10.9296,85.14,17.028000000000002,68.112,57.182399999999994,0.0,prediction
2750,2015-09-01,CA_1,FOODS_3_102,23,74,27,68,45.5,29,147,29,0,100.0,23,0.0792,1.98,0.396,5.3856,26.928,32.3136,57.42,11.484,45.936,13.622399999999999,0.0,prediction
2751,2015-10-01,CA_1,FOODS_3_102,68,27,23,65,66.5,30,148,30,0,100.0,30,0.0792,1.98,0.396,5.148000000000001,25.740000000000002,30.888,59.4,11.88,47.519999999999996,16.631999999999994,0.0,prediction
2752,2015-11-01,CA_1,FOODS_3_102,65,23,30,64,64.5,24,122,24,0,100.0,4,0.0792,1.98,0.396,5.0688,25.344,30.4128,47.519999999999996,9.504000000000001,38.01599999999999,7.60319999999999,0.0,prediction
2753,2015-12-01,CA_1,FOODS_3_102,64,30,4,76,70.0,18,112,18,0,100.0,14,0.0792,1.98,0.396,6.0192000000000005,30.096,36.1152,35.64,7.128,28.512,-7.603200000000001,0.0,prediction
2754,2015-04-01,CA_1,FOODS_3_103,88,0,0,61,74.5,27,97,27,0,100.0,9,0.1312,3.28,0.656,8.003200000000001,40.016,48.0192,88.55999999999999,17.712,70.84799999999998,22.828799999999987,0.0,prediction
2755,2015-05-01,CA_1,FOODS_3_103,61,0,9,27,44.0,34,107,34,0,100.0,37,0.1312,3.28,0.656,3.5424,17.712,21.2544,111.52,22.304000000000002,89.216,67.96159999999999,0.0,prediction
2756,2015-06-01,CA_1,FOODS_3_103,27,9,37,9,18.0,27,98,27,0,100.0,25,0.1312,3.28,0.656,1.1808,5.904,7.0847999999999995,88.55999999999999,17.712,70.84799999999998,63.76319999999998,0.0,prediction
2757,2015-07-01,CA_1,FOODS_3_103,9,37,25,22,15.5,24,100,24,0,100.0,29,0.1312,3.28,0.656,2.8864,14.432,17.3184,78.72,15.744,62.976,45.6576,0.0,prediction
2758,2015-08-01,CA_1,FOODS_3_103,22,25,29,24,23.0,23,99,23,0,100.0,23,0.1312,3.28,0.656,3.1488000000000005,15.744,18.8928,75.44,15.088000000000001,60.352,41.459199999999996,0.0,prediction
2759,2015-09-01,CA_1,FOODS_3_103,24,29,23,23,23.5,30,99,30,0,100.0,23,0.1312,3.28,0.656,3.0176000000000003,15.088000000000001,18.105600000000003,98.39999999999999,19.68,78.72,60.614399999999996,0.0,prediction
2760,2015-10-01,CA_1,FOODS_3_103,23,23,23,10,16.5,36,103,36,0,100.0,34,0.1312,3.28,0.656,1.312,6.5600000000000005,7.872000000000001,118.08,23.616,94.464,86.592,0.0,prediction
2761,2015-11-01,CA_1,FOODS_3_103,10,23,34,0,5.0,35,101,33,2,94.28571428571428,34,0.1312,3.28,0.656,0.0,0.0,0.0,108.24,21.648,86.592,86.592,5.247999999999999,prediction
2762,2015-12-01,CA_1,FOODS_3_103,0,34,34,7,3.5,27,99,27,0,100.0,31,0.1312,3.28,0.656,0.9184000000000001,4.5920000000000005,5.510400000000001,88.55999999999999,17.712,70.84799999999998,65.33759999999998,0.0,prediction
2763,2015-04-01,CA_1,FOODS_3_104,83,0,0,58,70.5,25,92,25,0,100.0,9,0.1192,2.98,0.596,6.9136,34.568,41.4816,74.5,14.899999999999999,59.6,18.1184,0.0,prediction
2764,2015-05-01,CA_1,FOODS_3_104,58,0,9,41,49.5,17,66,17,0,100.0,0,0.1192,2.98,0.596,4.8872,24.436,29.3232,50.66,10.132,40.528,11.204799999999999,0.0,prediction
2765,2015-06-01,CA_1,FOODS_3_104,41,9,0,32,36.5,18,63,18,0,100.0,13,0.1192,2.98,0.596,3.8144,19.072,22.8864,53.64,10.728,42.912,20.0256,0.0,prediction
2766,2015-07-01,CA_1,FOODS_3_104,32,0,13,14,23.0,18,60,18,0,100.0,15,0.1192,2.98,0.596,1.6688,8.344,10.012799999999999,53.64,10.728,42.912,32.8992,0.0,prediction
2767,2015-08-01,CA_1,FOODS_3_104,14,13,15,0,7.0,36,91,27,9,75.0,49,0.1192,2.98,0.596,0.0,0.0,0.0,80.46,16.092,64.368,64.368,21.456,prediction
2768,2015-09-01,CA_1,FOODS_3_104,0,15,49,0,0.0,38,114,15,23,39.473684210526315,50,0.1192,2.98,0.596,0.0,0.0,0.0,44.7,8.94,35.760000000000005,35.760000000000005,54.83200000000001,prediction
2769,2015-10-01,CA_1,FOODS_3_104,0,49,50,35,17.5,14,84,14,0,100.0,0,0.1192,2.98,0.596,4.172,20.86,25.032,41.72,8.344,33.376,8.343999999999998,0.0,prediction
2770,2015-11-01,CA_1,FOODS_3_104,35,50,0,37,36.0,48,106,48,0,100.0,21,0.1192,2.98,0.596,4.4104,22.052,26.4624,143.04,28.607999999999997,114.43199999999999,87.96959999999999,0.0,prediction
2771,2015-12-01,CA_1,FOODS_3_104,37,0,21,11,24.0,26,103,26,0,100.0,45,0.1192,2.98,0.596,1.3112,6.556,7.8672,77.48,15.495999999999999,61.98400000000001,54.11680000000001,0.0,prediction
2772,2015-04-01,CA_1,FOODS_3_106,469,0,0,328,398.5,141,411,141,0,100.0,0,0.04000000000000001,1.0,0.2,13.120000000000003,65.60000000000001,78.72000000000001,141.0,28.200000000000003,112.8,34.079999999999984,0.0,prediction
2773,2015-05-01,CA_1,FOODS_3_106,328,0,0,178,253.0,150,459,150,0,100.0,131,0.04000000000000001,1.0,0.2,7.120000000000001,35.6,42.72,150.0,30.0,120.0,77.28,0.0,prediction
2774,2015-06-01,CA_1,FOODS_3_106,178,0,131,58,118.0,120,421,120,0,100.0,112,0.04000000000000001,1.0,0.2,2.3200000000000003,11.600000000000001,13.920000000000002,120.0,24.0,96.0,82.08,0.0,prediction
2775,2015-07-01,CA_1,FOODS_3_106,58,131,112,83,70.5,106,520,106,0,100.0,219,0.04000000000000001,1.0,0.2,3.3200000000000007,16.6,19.92,106.0,21.200000000000003,84.8,64.88,0.0,prediction
2776,2015-08-01,CA_1,FOODS_3_106,83,112,219,52,67.5,143,398,143,0,100.0,0,0.04000000000000001,1.0,0.2,2.0800000000000005,10.4,12.48,143.0,28.6,114.4,101.92,0.0,prediction
2777,2015-09-01,CA_1,FOODS_3_106,52,219,0,118,85.0,153,426,153,0,100.0,155,0.04000000000000001,1.0,0.2,4.720000000000001,23.6,28.32,153.0,30.6,122.4,94.08000000000001,0.0,prediction
2778,2015-10-01,CA_1,FOODS_3_106,118,0,155,0,59.0,129,364,118,11,91.47286821705426,91,0.04000000000000001,1.0,0.2,0.0,0.0,0.0,118.0,23.6,94.4,94.4,8.8,prediction
2779,2015-11-01,CA_1,FOODS_3_106,0,155,91,1,0.5,154,441,154,0,100.0,195,0.04000000000000001,1.0,0.2,0.04000000000000001,0.2,0.24000000000000002,154.0,30.8,123.2,122.96000000000001,0.0,prediction
2780,2015-12-01,CA_1,FOODS_3_106,1,91,195,0,0.5,136,452,92,44,67.64705882352942,165,0.04000000000000001,1.0,0.2,0.0,0.0,0.0,92.0,18.400000000000002,73.6,73.6,35.2,prediction
2781,2015-04-01,CA_1,FOODS_3_107,432,0,0,294,363.0,138,486,138,0,100.0,54,0.09920000000000001,2.48,0.496,29.164800000000003,145.824,174.98880000000003,342.24,68.448,273.79200000000003,98.8032,0.0,prediction
2782,2015-05-01,CA_1,FOODS_3_107,294,0,54,143,218.5,151,463,151,0,100.0,115,0.09920000000000001,2.48,0.496,14.1856,70.928,85.11359999999999,374.48,74.896,299.584,214.4704,0.0,prediction
2783,2015-06-01,CA_1,FOODS_3_107,143,54,115,28,85.5,169,499,169,0,100.0,187,0.09920000000000001,2.48,0.496,2.7776000000000005,13.888,16.6656,419.12,83.824,335.296,318.6304,0.0,prediction
2784,2015-07-01,CA_1,FOODS_3_107,28,115,187,7,17.5,136,439,136,0,100.0,109,0.09920000000000001,2.48,0.496,0.6944000000000001,3.472,4.1664,337.28,67.456,269.82399999999996,265.65759999999995,0.0,prediction
2785,2015-08-01,CA_1,FOODS_3_107,7,187,109,44,25.5,150,455,150,0,100.0,152,0.09920000000000001,2.48,0.496,4.364800000000001,21.823999999999998,26.1888,372.0,74.4,297.6,271.4112,0.0,prediction
2786,2015-09-01,CA_1,FOODS_3_107,44,109,152,14,29.0,139,461,139,0,100.0,156,0.09920000000000001,2.48,0.496,1.3888000000000003,6.944,8.3328,344.71999999999997,68.944,275.77599999999995,267.44319999999993,0.0,prediction
2787,2015-10-01,CA_1,FOODS_3_107,14,152,156,36,25.0,130,436,130,0,100.0,114,0.09920000000000001,2.48,0.496,3.5712,17.856,21.427200000000003,322.4,64.48,257.91999999999996,236.49279999999996,0.0,prediction
2788,2015-11-01,CA_1,FOODS_3_107,36,156,114,45,40.5,147,470,147,0,100.0,164,0.09920000000000001,2.48,0.496,4.464,22.32,26.784,364.56,72.912,291.648,264.86400000000003,0.0,prediction
2789,2015-12-01,CA_1,FOODS_3_107,45,114,164,9,27.0,150,476,150,0,100.0,153,0.09920000000000001,2.48,0.496,0.8928,4.464,5.356800000000001,372.0,74.4,297.6,292.2432,0.0,prediction
2790,2015-04-01,CA_1,FOODS_3_108,351,0,0,250,300.5,101,411,101,0,100.0,60,0.04000000000000001,1.0,0.2,10.000000000000002,50.0,60.0,101.0,20.200000000000003,80.8,20.799999999999997,0.0,prediction
2791,2015-05-01,CA_1,FOODS_3_108,250,0,60,153,201.5,97,349,97,0,100.0,39,0.04000000000000001,1.0,0.2,6.120000000000001,30.6,36.72,97.0,19.400000000000002,77.6,40.879999999999995,0.0,prediction
2792,2015-06-01,CA_1,FOODS_3_108,153,60,39,106,129.5,107,353,107,0,100.0,101,0.04000000000000001,1.0,0.2,4.240000000000001,21.200000000000003,25.440000000000005,107.0,21.400000000000002,85.6,60.15999999999999,0.0,prediction
2793,2015-07-01,CA_1,FOODS_3_108,106,39,101,39,72.5,106,403,106,0,100.0,157,0.04000000000000001,1.0,0.2,1.5600000000000003,7.800000000000001,9.360000000000001,106.0,21.200000000000003,84.8,75.44,0.0,prediction
2794,2015-08-01,CA_1,FOODS_3_108,39,101,157,0,19.5,146,401,140,6,95.8904109589041,104,0.04000000000000001,1.0,0.2,0.0,0.0,0.0,140.0,28.0,112.0,112.0,4.8,prediction
2795,2015-09-01,CA_1,FOODS_3_108,0,157,104,40,20.0,117,367,117,0,100.0,106,0.04000000000000001,1.0,0.2,1.6000000000000003,8.0,9.6,117.0,23.400000000000002,93.6,84.0,0.0,prediction
2796,2015-10-01,CA_1,FOODS_3_108,40,104,106,16,28.0,128,412,128,0,100.0,162,0.04000000000000001,1.0,0.2,0.6400000000000001,3.2,3.8400000000000003,128.0,25.6,102.4,98.56,0.0,prediction
2797,2015-11-01,CA_1,FOODS_3_108,16,106,162,12,14.0,110,365,110,0,100.0,81,0.04000000000000001,1.0,0.2,0.4800000000000001,2.4000000000000004,2.8800000000000003,110.0,22.0,88.0,85.12,0.0,prediction
2798,2015-12-01,CA_1,FOODS_3_108,12,162,81,64,38.0,110,384,110,0,100.0,129,0.04000000000000001,1.0,0.2,2.5600000000000005,12.8,15.360000000000001,110.0,22.0,88.0,72.64,0.0,prediction
